file,category,source,group_id,frame_id,source_x,source_y,width,height
03_move_effects/groups/base_64px/effect_111_x1_y670_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_111,,1,670,64,64
03_move_effects/frames_safe/base_64px/effect_111_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_111,frame_01,1,670,64,64
03_move_effects/groups/base_64px/effect_112_x66_y670_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_112,,66,670,64,64
03_move_effects/frames_safe/base_64px/effect_112_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_112,frame_01,66,670,64,64
03_move_effects/groups/base_32px/effect_113_x440_y684_32x96.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_113,,440,684,32,96
03_move_effects/frames_safe/base_32px/effect_113_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_113,frame_01,440,684,32,32
03_move_effects/frames_safe/base_32px/effect_113_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_113,frame_02,440,716,32,32
03_move_effects/frames_safe/base_32px/effect_113_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_113,frame_03,440,748,32,32
03_move_effects/groups/base_16px/effect_114_x183_y709_16x128.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,,183,709,16,128
03_move_effects/frames_safe/base_16px/effect_114_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_01,183,709,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_02,183,725,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_03_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_03,183,741,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_04_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_04,183,757,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_05_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_05,183,773,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_06_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_06,183,789,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_07_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_07,183,805,16,16
03_move_effects/frames_safe/base_16px/effect_114_frame_08_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_114,frame_08,183,821,16,16
03_move_effects/groups/base_08px/effect_115_x274_y728_8x216.png,move_effect_group/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,,274,728,8,216
03_move_effects/frames_safe/base_08px/effect_115_frame_01_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_01,274,728,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_02_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_02,274,736,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_03_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_03,274,744,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_04_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_04,274,752,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_05_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_05,274,760,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_06_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_06,274,768,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_07_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_07,274,776,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_08_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_08,274,784,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_09_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_09,274,792,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_10_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_10,274,800,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_11_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_11,274,808,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_12_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_12,274,816,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_13_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_13,274,824,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_14_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_14,274,832,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_15_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_15,274,840,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_16_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_16,274,848,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_17_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_17,274,856,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_18_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_18,274,864,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_19_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_19,274,872,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_20_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_20,274,880,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_21_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_21,274,888,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_22_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_22,274,896,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_23_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_23,274,904,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_24_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_24,274,912,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_25_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_25,274,920,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_26_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_26,274,928,8,8
03_move_effects/frames_safe/base_08px/effect_115_frame_27_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_115,frame_27,274,936,8,8
03_move_effects/groups/base_32px/effect_116_x150_y733_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_116,,150,733,32,128
03_move_effects/frames_safe/base_32px/effect_116_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_116,frame_01,150,733,32,32
03_move_effects/frames_safe/base_32px/effect_116_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_116,frame_02,150,765,32,32
03_move_effects/frames_safe/base_32px/effect_116_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_116,frame_03,150,797,32,32
03_move_effects/frames_safe/base_32px/effect_116_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_116,frame_04,150,829,32,32
03_move_effects/groups/base_32px/effect_117_x374_y734_32x160.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_117,,374,734,32,160
03_move_effects/frames_safe/base_32px/effect_117_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_117,frame_01,374,734,32,32
03_move_effects/frames_safe/base_32px/effect_117_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_117,frame_02,374,766,32,32
03_move_effects/frames_safe/base_32px/effect_117_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_117,frame_03,374,798,32,32
03_move_effects/frames_safe/base_32px/effect_117_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_117,frame_04,374,830,32,32
03_move_effects/frames_safe/base_32px/effect_117_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_117,frame_05,374,862,32,32
03_move_effects/groups/base_64px/effect_118_x1_y735_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_118,,1,735,64,64
03_move_effects/frames_safe/base_64px/effect_118_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_118,frame_01,1,735,64,64
03_move_effects/groups/base_64px/effect_119_x66_y735_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_119,,66,735,64,64
03_move_effects/frames_safe/base_64px/effect_119_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_119,frame_01,66,735,64,64
03_move_effects/groups/base_32px/effect_120_x200_y739_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_120,,200,739,32,128
03_move_effects/frames_safe/base_32px/effect_120_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_120,frame_01,200,739,32,32
03_move_effects/frames_safe/base_32px/effect_120_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_120,frame_02,200,771,32,32
03_move_effects/frames_safe/base_32px/effect_120_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_120,frame_03,200,803,32,32
03_move_effects/frames_safe/base_32px/effect_120_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_120,frame_04,200,835,32,32
03_move_effects/groups/base_32px/effect_121_x241_y739_32x64.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_121,,241,739,32,64
03_move_effects/frames_safe/base_32px/effect_121_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_121,frame_01,241,739,32,32
03_move_effects/frames_safe/base_32px/effect_121_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_121,frame_02,241,771,32,32
03_move_effects/groups/base_32px/effect_122_x407_y756_32x48.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_122,,407,756,32,48
03_move_effects/frames_safe/base_32px/effect_122_frame_01_32x48.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_122,frame_01,407,756,32,48
03_move_effects/groups/base_16px/effect_123_x357_y759_16x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_123,,357,759,16,16
03_move_effects/frames_safe/base_16px/effect_123_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_123,frame_01,357,759,16,16
03_move_effects/groups/base_16px/effect_124_x357_y776_16x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_124,,357,776,16,16
03_move_effects/frames_safe/base_16px/effect_124_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_124,frame_01,357,776,16,16
03_move_effects/groups/base_16px/effect_125_x473_y779_16x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_125,,473,779,16,16
03_move_effects/frames_safe/base_16px/effect_125_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_125,frame_01,473,779,16,16
03_move_effects/groups/base_32px/effect_126_x440_y781_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_126,,440,781,32,128
03_move_effects/frames_safe/base_32px/effect_126_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_126,frame_01,440,781,32,32
03_move_effects/frames_safe/base_32px/effect_126_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_126,frame_02,440,813,32,32
03_move_effects/frames_safe/base_32px/effect_126_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_126,frame_03,440,845,32,32
03_move_effects/frames_safe/base_32px/effect_126_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_126,frame_04,440,877,32,32
03_move_effects/groups/base_16px/effect_127_x357_y793_16x64.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_127,,357,793,16,64
03_move_effects/frames_safe/base_16px/effect_127_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_127,frame_01,357,793,16,16
03_move_effects/frames_safe/base_16px/effect_127_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_127,frame_02,357,809,16,16
03_move_effects/frames_safe/base_16px/effect_127_frame_03_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_127,frame_03,357,825,16,16
03_move_effects/frames_safe/base_16px/effect_127_frame_04_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_127,frame_04,357,841,16,16
03_move_effects/groups/base_08px/effect_128_x473_y796_8x128.png,move_effect_group/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,,473,796,8,128
03_move_effects/frames_safe/base_08px/effect_128_frame_01_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_01,473,796,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_02_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_02,473,804,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_03_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_03,473,812,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_04_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_04,473,820,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_05_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_05,473,828,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_06_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_06,473,836,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_07_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_07,473,844,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_08_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_08,473,852,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_09_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_09,473,860,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_10_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_10,473,868,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_11_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_11,473,876,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_12_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_12,473,884,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_13_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_13,473,892,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_14_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_14,473,900,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_15_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_15,473,908,8,8
03_move_effects/frames_safe/base_08px/effect_128_frame_16_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_128,frame_16,473,916,8,8
03_move_effects/groups/base_08px/effect_129_x482_y796_8x128.png,move_effect_group/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,,482,796,8,128
03_move_effects/frames_safe/base_08px/effect_129_frame_01_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_01,482,796,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_02_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_02,482,804,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_03_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_03,482,812,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_04_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_04,482,820,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_05_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_05,482,828,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_06_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_06,482,836,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_07_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_07,482,844,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_08_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_08,482,852,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_09_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_09,482,860,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_10_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_10,482,868,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_11_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_11,482,876,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_12_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_12,482,884,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_13_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_13,482,892,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_14_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_14,482,900,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_15_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_15,482,908,8,8
03_move_effects/frames_safe/base_08px/effect_129_frame_16_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_129,frame_16,482,916,8,8
03_move_effects/groups/base_64px/effect_130_x291_y797_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_130,,291,797,64,64
03_move_effects/frames_safe/base_64px/effect_130_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_130,frame_01,291,797,64,64
03_move_effects/groups/base_64px/effect_131_x1_y800_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_131,,1,800,64,64
03_move_effects/frames_safe/base_64px/effect_131_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_131,frame_01,1,800,64,64
03_move_effects/groups/base_64px/effect_132_x66_y800_64x64.png,move_effect_group/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_132,,66,800,64,64
03_move_effects/frames_safe/base_64px/effect_132_frame_01_64x64.png,move_effect_frame/base_64px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_132,frame_01,66,800,64,64
03_move_effects/groups/base_32px/effect_133_x241_y804_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_133,,241,804,32,128
03_move_effects/frames_safe/base_32px/effect_133_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_133,frame_01,241,804,32,32
03_move_effects/frames_safe/base_32px/effect_133_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_133,frame_02,241,836,32,32
